,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,lead,phase2,phase3,closed
9643,9643,9643,9643,9643,9643,9643,9643,9643,9643,12037,2016-02-08,2016-04-10,2016-05-04,2016-05-04
9644,9644,9644,9644,9644,9644,9644,9644,9644,9644,12038,2016-02-09,,,
9645,9645,9645,9645,9645,9645,9645,9645,9645,9645,12039,2016-02-10,2016-03-10,2016-04-12,2016-04-12
9646,9646,9646,9646,9646,9646,9646,9646,9646,9646,12040,2016-02-11,2016-03-15,2016-04-03,2016-05-01
9647,9647,9647,9647,9647,9647,9647,9647,9647,9647,12041,2016-02-12,,,
9648,9648,9648,9648,9648,9648,9648,9648,9648,9648,12043,2016-02-14,2016-03-21,2016-04-19,2016-04-20
9649,9649,9649,9649,9649,9649,9649,9649,9649,9649,12044,2016-02-15,,,
9650,9650,9650,9650,9650,9650,9650,9650,9650,9650,12045,2016-02-16,,,
9651,9651,9651,9651,9651,9651,9651,9651,9651,9651,12046,2016-02-17,2016-03-15,2016-03-26,2016-03-26
9652,9652,9652,9652,9652,9652,9652,9652,9652,9652,12047,2016-02-18,2016-03-29,2016-04-19,2016-04-30
9653,9653,9653,9653,9653,9653,9653,9653,9653,9653,12048,2016-02-19,,,
9654,9654,9654,9654,9654,9654,9654,9654,9654,9654,12049,2016-02-20,2016-03-05,2016-03-16,2016-03-31
9655,9655,9655,9655,9655,9655,9655,9655,9655,9655,12050,2016-02-21,2016-04-02,2016-04-02,2016-04-02
9656,9656,9656,9656,9656,9656,9656,9656,9656,9656,12051,2016-02-22,,,
9657,9657,9657,9657,9657,9657,9657,9657,9657,9657,12052,2016-02-23,,,
9658,9658,9658,9658,9658,9658,9658,9658,9658,9658,12053,2016-02-24,2016-04-28,2016-04-29,2016-04-29
9659,9659,9659,9659,9659,9659,9659,9659,9659,9659,12054,2016-02-25,,,
9660,9660,9660,9660,9660,9660,9660,9660,9660,9660,12055,2016-02-26,2016-04-15,2016-05-12,2016-05-23
9661,9661,9661,9661,9661,9661,9661,9661,9661,9661,12056,2016-02-27,,,
9662,9662,9662,9662,9662,9662,9662,9662,9662,9662,12057,2016-02-28,2016-03-30,2016-04-26,2016-05-04
9663,9663,9663,9663,9663,9663,9663,9663,9663,9663,12058,2016-02-29,2016-03-28,2016-03-28,2016-03-28
9664,9664,9664,9664,9664,9664,9664,9664,9664,9664,12063,2016-03-05,2016-04-10,2016-04-30,2016-04-30
9665,9665,9665,9665,9665,9665,9665,9665,9665,9665,12064,2016-03-06,2016-04-21,2016-05-21,2016-05-24
9666,9666,9666,9666,9666,9666,9666,9666,9666,9666,12067,2016-03-09,,,
9667,9667,9667,9667,9667,9667,9667,9667,9667,9667,12068,2016-03-10,2016-03-19,2016-04-09,2016-04-21
9668,9668,9668,9668,9668,9668,9668,9668,9668,9668,12069,2016-03-11,2016-03-27,2016-04-24,2016-04-24
9669,9669,9669,9669,9669,9669,9669,9669,9669,9669,12070,2016-03-12,2016-03-25,2016-04-12,2016-04-13
9670,9670,9670,9670,9670,9670,9670,9670,9670,9670,12071,2016-03-13,,,
9671,9671,9671,9671,9671,9671,9671,9671,9671,9671,12072,2016-03-14,,,
9672,9672,9672,9672,9672,9672,9672,9672,9672,9672,12074,2016-03-16,,,
9673,9673,9673,9673,9673,9673,9673,9673,9673,9673,12075,2016-03-17,,,
9674,9674,9674,9674,9674,9674,9674,9674,9674,9674,12076,2016-03-18,2016-03-29,2016-03-29,2016-03-29
9675,9675,9675,9675,9675,9675,9675,9675,9675,9675,12079,2016-03-21,2016-04-23,2016-04-23,2016-04-23
9676,9676,9676,9676,9676,9676,9676,9676,9676,9676,12080,2016-03-22,2016-05-02,2016-05-22,
9677,9677,9677,9677,9677,9677,9677,9677,9677,9677,12081,2016-03-23,,,
9678,9678,9678,9678,9678,9678,9678,9678,9678,9678,12082,2016-03-24,,,
9679,9679,9679,9679,9679,9679,9679,9679,9679,9679,12083,2016-03-25,,,
9680,9680,9680,9680,9680,9680,9680,9680,9680,9680,12086,2016-03-28,2016-05-15,,
9681,9681,9681,9681,9681,9681,9681,9681,9681,9681,12087,2016-03-29,,,
9682,9682,9682,9682,9682,9682,9682,9682,9682,9682,12088,2016-03-30,2016-04-06,2016-04-25,2016-04-29
9683,9683,9683,9683,9683,9683,9683,9683,9683,9683,12089,2016-03-31,2016-04-01,2016-04-24,2016-05-13
9684,9684,9684,9684,9684,9684,9684,9684,9684,9684,12090,2016-04-01,,,
9685,9685,9685,9685,9685,9685,9685,9685,9685,9685,12091,2016-04-02,2016-05-19,2016-05-19,2016-05-19
9686,9686,9686,9686,9686,9686,9686,9686,9686,9686,12092,2016-04-03,2016-05-08,2016-05-11,2016-05-11
9687,9687,9687,9687,9687,9687,9687,9687,9687,9687,12093,2016-04-04,2016-05-05,2016-05-05,2016-05-05
9688,9688,9688,9688,9688,9688,9688,9688,9688,9688,12094,2016-04-05,2016-05-20,,
9689,9689,9689,9689,9689,9689,9689,9689,9689,9689,12095,2016-04-06,2016-05-05,2016-06-12,2016-06-12
9690,9690,9690,9690,9690,9690,9690,9690,9690,9690,12097,2016-04-08,2016-06-12,,
9691,9691,9691,9691,9691,9691,9691,9691,9691,9691,12098,2016-04-09,2016-05-03,2016-05-26,2016-05-26
9692,9692,9692,9692,9692,9692,9692,9692,9692,9692,12099,2016-04-10,,,
9693,9693,9693,9693,9693,9693,9693,9693,9693,9693,12102,2016-04-13,2016-04-20,2016-05-11,2016-05-31
9694,9694,9694,9694,9694,9694,9694,9694,9694,9694,12103,2016-04-14,2016-04-16,2016-05-27,2016-05-27
9695,9695,9695,9695,9695,9695,9695,9695,9695,9695,12104,2016-04-15,,,
9696,9696,9696,9696,9696,9696,9696,9696,9696,9696,12105,2016-04-16,2016-06-01,,
9697,9697,9697,9697,9697,9697,9697,9697,9697,9697,12106,2016-04-17,,,
9698,9698,9698,9698,9698,9698,9698,9698,9698,9698,12107,2016-04-18,2016-05-26,,
9699,9699,9699,9699,9699,9699,9699,9699,9699,9699,12108,2016-04-19,,,
9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,12109,2016-04-20,,,
9701,9701,9701,9701,9701,9701,9701,9701,9701,9701,12110,2016-04-21,2016-05-08,2016-06-07,2016-06-13
9702,9702,9702,9702,9702,9702,9702,9702,9702,9702,12111,2016-04-22,2016-05-27,,
9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,12112,2016-04-23,2016-05-04,2016-06-09,2016-06-09
9704,9704,9704,9704,9704,9704,9704,9704,9704,9704,12113,2016-04-24,2016-05-20,2016-06-12,
9705,9705,9705,9705,9705,9705,9705,9705,9705,9705,12114,2016-04-25,2016-06-14,2016-06-14,2016-06-14
9706,9706,9706,9706,9706,9706,9706,9706,9706,9706,12115,2016-04-26,,,
9707,9707,9707,9707,9707,9707,9707,9707,9707,9707,12116,2016-04-27,2016-05-14,,
9708,9708,9708,9708,9708,9708,9708,9708,9708,9708,12117,2016-04-28,,,
9709,9709,9709,9709,9709,9709,9709,9709,9709,9709,12118,2016-04-29,2016-05-22,,
9710,9710,9710,9710,9710,9710,9710,9710,9710,9710,12119,2016-04-30,2016-05-29,,
9711,9711,9711,9711,9711,9711,9711,9711,9711,9711,12121,2016-05-02,2016-06-09,,
9712,9712,9712,9712,9712,9712,9712,9712,9712,9712,12122,2016-05-03,2016-05-04,2016-05-23,2016-05-29
9713,9713,9713,9713,9713,9713,9713,9713,9713,9713,12123,2016-05-04,2016-05-27,,
9714,9714,9714,9714,9714,9714,9714,9714,9714,9714,12124,2016-05-05,,,
9715,9715,9715,9715,9715,9715,9715,9715,9715,9715,12125,2016-05-06,,,
9716,9716,9716,9716,9716,9716,9716,9716,9716,9716,12126,2016-05-07,,,
9717,9717,9717,9717,9717,9717,9717,9717,9717,9717,12129,2016-05-10,2016-06-12,2016-06-12,2016-06-12
9718,9718,9718,9718,9718,9718,9718,9718,9718,9718,12131,2016-05-12,,,
9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,12132,2016-05-13,,,
9720,9720,9720,9720,9720,9720,9720,9720,9720,9720,12133,2016-05-14,,,
9721,9721,9721,9721,9721,9721,9721,9721,9721,9721,12134,2016-05-15,,,
9722,9722,9722,9722,9722,9722,9722,9722,9722,9722,12135,2016-05-16,2016-06-11,,
9723,9723,9723,9723,9723,9723,9723,9723,9723,9723,12136,2016-05-17,,,
9724,9724,9724,9724,9724,9724,9724,9724,9724,9724,12137,2016-05-18,2016-06-04,,
9725,9725,9725,9725,9725,9725,9725,9725,9725,9725,12138,2016-05-19,,,
9726,9726,9726,9726,9726,9726,9726,9726,9726,9726,12139,2016-05-20,,,
9727,9727,9727,9727,9727,9727,9727,9727,9727,9727,12140,2016-05-21,2016-06-10,,
9728,9728,9728,9728,9728,9728,9728,9728,9728,9728,12141,2016-05-22,,,
9729,9729,9729,9729,9729,9729,9729,9729,9729,9729,12142,2016-05-23,,,
9730,9730,9730,9730,9730,9730,9730,9730,9730,9730,12143,2016-05-24,,,
9731,9731,9731,9731,9731,9731,9731,9731,9731,9731,12144,2016-05-25,2016-06-14,,
9732,9732,9732,9732,9732,9732,9732,9732,9732,9732,12145,2016-05-26,,,
9733,9733,9733,9733,9733,9733,9733,9733,9733,9733,12146,2016-05-27,,,
9734,9734,9734,9734,9734,9734,9734,9734,9734,9734,12147,2016-05-28,,,
9735,9735,9735,9735,9735,9735,9735,9735,9735,9735,12148,2016-05-29,,,
9736,9736,9736,9736,9736,9736,9736,9736,9736,9736,12149,2016-05-30,,,
9737,9737,9737,9737,9737,9737,9737,9737,9737,9737,12150,2016-05-31,,,
9738,9738,9738,9738,9738,9738,9738,9738,9738,9738,12151,2016-06-01,,,
9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,12153,2016-06-03,,,
9740,9740,9740,9740,9740,9740,9740,9740,9740,9740,12156,2016-06-06,,,
9741,9741,9741,9741,9741,9741,9741,9741,9741,9741,12157,2016-06-07,,,
9742,9742,9742,9742,9742,9742,9742,9742,9742,9742,12158,2016-06-08,,,
9743,9743,9743,9743,9743,9743,9743,9743,9743,9743,12159,2016-06-09,,,
9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,12160,2016-06-10,,,
9745,9745,9745,9745,9745,9745,9745,9745,9745,9745,12161,2016-06-11,,,
9746,9746,9746,9746,9746,9746,9746,9746,9746,9746,12162,2016-06-12,,,
9747,9747,9747,9747,9747,9747,9747,9747,9747,9747,12163,2016-06-13,,,
9748,9748,9748,9748,9748,9748,9748,9748,9748,9748,12164,2016-06-14,,,
9749,9749,9749,9749,9749,9749,9749,9749,9749,9749,12165,2016-06-15,,,
9750,9750,9750,9750,9750,9750,9750,9750,9750,9750,12166,2016-01-03,,,
9751,9751,9751,9751,9751,9751,9751,9751,9751,9751,12167,2016-01-04,,,
9752,9752,9752,9752,9752,9752,9752,9752,9752,9752,12169,2016-01-06,2016-02-14,2016-03-29,2016-03-29
9753,9753,9753,9753,9753,9753,9753,9753,9753,9753,12170,2016-01-07,,,
9754,9754,9754,9754,9754,9754,9754,9754,9754,9754,12171,2016-01-08,2016-02-21,2016-02-21,2016-02-21
9755,9755,9755,9755,9755,9755,9755,9755,9755,9755,12172,2016-01-09,2016-02-16,2016-03-03,2016-03-03
9756,9756,9756,9756,9756,9756,9756,9756,9756,9756,12173,2016-01-10,2016-01-13,2016-01-13,2016-01-13
9757,9757,9757,9757,9757,9757,9757,9757,9757,9757,12174,2016-01-11,,,
9758,9758,9758,9758,9758,9758,9758,9758,9758,9758,12175,2016-01-12,2016-02-16,2016-03-05,2016-03-05
9759,9759,9759,9759,9759,9759,9759,9759,9759,9759,12176,2016-01-13,2016-02-17,2016-02-17,2016-02-17
9760,9760,9760,9760,9760,9760,9760,9760,9760,9760,12177,2016-01-14,2016-01-26,2016-03-08,2016-03-25
9761,9761,9761,9761,9761,9761,9761,9761,9761,9761,12179,2016-01-16,2016-03-24,2016-04-06,2016-04-16
9762,9762,9762,9762,9762,9762,9762,9762,9762,9762,12180,2016-01-17,2016-01-19,2016-02-09,2016-03-13
9763,9763,9763,9763,9763,9763,9763,9763,9763,9763,12181,2016-01-18,,,
9764,9764,9764,9764,9764,9764,9764,9764,9764,9764,12182,2016-01-19,,,
9765,9765,9765,9765,9765,9765,9765,9765,9765,9765,12183,2016-01-20,2016-03-13,2016-04-14,2016-04-28
9766,9766,9766,9766,9766,9766,9766,9766,9766,9766,12187,2016-01-24,2016-02-25,2016-03-18,2016-03-18
9767,9767,9767,9767,9767,9767,9767,9767,9767,9767,12188,2016-01-25,2016-02-24,2016-04-03,2016-04-03
9768,9768,9768,9768,9768,9768,9768,9768,9768,9768,12189,2016-01-26,2016-03-21,2016-03-21,2016-03-21
9769,9769,9769,9769,9769,9769,9769,9769,9769,9769,12190,2016-01-27,,,
9770,9770,9770,9770,9770,9770,9770,9770,9770,9770,12191,2016-01-28,2016-03-28,2016-05-05,2016-05-25
9771,9771,9771,9771,9771,9771,9771,9771,9771,9771,12192,2016-01-29,2016-03-21,2016-03-21,2016-03-21
9772,9772,9772,9772,9772,9772,9772,9772,9772,9772,12193,2016-01-30,2016-02-24,2016-04-03,2016-04-03
9773,9773,9773,9773,9773,9773,9773,9773,9773,9773,12194,2016-01-31,2016-02-24,2016-03-25,2016-03-25
9774,9774,9774,9774,9774,9774,9774,9774,9774,9774,12195,2016-02-01,,,
9775,9775,9775,9775,9775,9775,9775,9775,9775,9775,12197,2016-02-03,,,
9776,9776,9776,9776,9776,9776,9776,9776,9776,9776,12198,2016-02-04,,,
9777,9777,9777,9777,9777,9777,9777,9777,9777,9777,12199,2016-02-05,2016-03-24,2016-04-29,2016-04-29
9778,9778,9778,9778,9778,9778,9778,9778,9778,9778,12200,2016-02-06,,,
9779,9779,9779,9779,9779,9779,9779,9779,9779,9779,12201,2016-02-07,2016-03-07,2016-04-10,2016-04-10
9780,9780,9780,9780,9780,9780,9780,9780,9780,9780,12202,2016-02-08,,,
9781,9781,9781,9781,9781,9781,9781,9781,9781,9781,12203,2016-02-09,2016-03-04,2016-03-20,2016-04-09
9782,9782,9782,9782,9782,9782,9782,9782,9782,9782,12204,2016-02-10,2016-03-10,2016-03-25,2016-04-06
9783,9783,9783,9783,9783,9783,9783,9783,9783,9783,12205,2016-02-11,2016-03-15,2016-04-03,2016-04-03
9784,9784,9784,9784,9784,9784,9784,9784,9784,9784,12206,2016-02-12,2016-02-24,2016-03-25,2016-03-25
9785,9785,9785,9785,9785,9785,9785,9785,9785,9785,12207,2016-02-13,2016-03-06,2016-03-26,2016-04-01
9786,9786,9786,9786,9786,9786,9786,9786,9786,9786,12209,2016-02-15,,,
9787,9787,9787,9787,9787,9787,9787,9787,9787,9787,12211,2016-02-17,,,
9788,9788,9788,9788,9788,9788,9788,9788,9788,9788,12212,2016-02-18,2016-02-27,2016-03-29,2016-03-29
9789,9789,9789,9789,9789,9789,9789,9789,9789,9789,12213,2016-02-19,,,
9790,9790,9790,9790,9790,9790,9790,9790,9790,9790,12214,2016-02-20,,,
9791,9791,9791,9791,9791,9791,9791,9791,9791,9791,12215,2016-02-21,2016-03-25,2016-05-05,2016-05-05
9792,9792,9792,9792,9792,9792,9792,9792,9792,9792,12216,2016-02-22,,,
9793,9793,9793,9793,9793,9793,9793,9793,9793,9793,12218,2016-02-24,2016-04-03,2016-04-28,2016-04-28
9794,9794,9794,9794,9794,9794,9794,9794,9794,9794,12221,2016-02-27,2016-03-23,2016-04-08,2016-04-28
9795,9795,9795,9795,9795,9795,9795,9795,9795,9795,12222,2016-02-28,,,
9796,9796,9796,9796,9796,9796,9796,9796,9796,9796,12225,2016-03-02,,,
9797,9797,9797,9797,9797,9797,9797,9797,9797,9797,12226,2016-03-03,,,
9798,9798,9798,9798,9798,9798,9798,9798,9798,9798,12227,2016-03-04,2016-04-17,2016-05-10,2016-05-21
9799,9799,9799,9799,9799,9799,9799,9799,9799,9799,12228,2016-03-05,2016-03-23,2016-04-18,2016-04-25
9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,12229,2016-03-06,2016-04-10,2016-05-06,2016-05-06
9801,9801,9801,9801,9801,9801,9801,9801,9801,9801,12230,2016-03-07,,,
9802,9802,9802,9802,9802,9802,9802,9802,9802,9802,12232,2016-03-09,2016-04-17,2016-05-18,2016-05-18
9803,9803,9803,9803,9803,9803,9803,9803,9803,9803,12233,2016-03-10,2016-03-11,2016-03-11,2016-03-11
9804,9804,9804,9804,9804,9804,9804,9804,9804,9804,12234,2016-03-11,2016-04-11,2016-05-02,2016-05-02
9805,9805,9805,9805,9805,9805,9805,9805,9805,9805,12235,2016-03-12,2016-04-05,2016-04-20,2016-04-30
9806,9806,9806,9806,9806,9806,9806,9806,9806,9806,12237,2016-03-14,,,
9807,9807,9807,9807,9807,9807,9807,9807,9807,9807,12239,2016-03-16,2016-04-27,2016-05-17,2016-06-01
9808,9808,9808,9808,9808,9808,9808,9808,9808,9808,12241,2016-03-18,,,
9809,9809,9809,9809,9809,9809,9809,9809,9809,9809,12242,2016-03-19,,,
9810,9810,9810,9810,9810,9810,9810,9810,9810,9810,12243,2016-03-20,2016-05-21,,
9811,9811,9811,9811,9811,9811,9811,9811,9811,9811,12244,2016-03-21,2016-03-28,2016-04-12,2016-04-17
9812,9812,9812,9812,9812,9812,9812,9812,9812,9812,12245,2016-03-22,2016-05-03,2016-06-08,2016-06-08
9813,9813,9813,9813,9813,9813,9813,9813,9813,9813,12246,2016-03-23,2016-05-06,2016-06-15,
9814,9814,9814,9814,9814,9814,9814,9814,9814,9814,12247,2016-03-24,,,
9815,9815,9815,9815,9815,9815,9815,9815,9815,9815,12249,2016-03-26,2016-06-01,,
9816,9816,9816,9816,9816,9816,9816,9816,9816,9816,12250,2016-03-27,2016-04-25,2016-05-20,2016-05-20
9817,9817,9817,9817,9817,9817,9817,9817,9817,9817,12251,2016-03-28,2016-05-09,2016-06-13,
9818,9818,9818,9818,9818,9818,9818,9818,9818,9818,12252,2016-03-29,2016-04-28,2016-05-17,2016-05-17
9819,9819,9819,9819,9819,9819,9819,9819,9819,9819,12253,2016-03-30,,,
9820,9820,9820,9820,9820,9820,9820,9820,9820,9820,12254,2016-03-31,2016-05-12,2016-05-12,2016-05-12
9821,9821,9821,9821,9821,9821,9821,9821,9821,9821,12255,2016-04-01,2016-04-28,2016-05-24,2016-06-11
9822,9822,9822,9822,9822,9822,9822,9822,9822,9822,12256,2016-04-02,,,
9823,9823,9823,9823,9823,9823,9823,9823,9823,9823,12259,2016-04-05,,,
9824,9824,9824,9824,9824,9824,9824,9824,9824,9824,12260,2016-04-06,2016-04-25,2016-05-22,2016-06-05
9825,9825,9825,9825,9825,9825,9825,9825,9825,9825,12261,2016-04-07,2016-05-22,2016-05-22,2016-05-22
9826,9826,9826,9826,9826,9826,9826,9826,9826,9826,12264,2016-04-10,,,
9827,9827,9827,9827,9827,9827,9827,9827,9827,9827,12265,2016-04-11,2016-05-14,,
9828,9828,9828,9828,9828,9828,9828,9828,9828,9828,12266,2016-04-12,,,
9829,9829,9829,9829,9829,9829,9829,9829,9829,9829,12267,2016-04-13,2016-05-01,2016-05-01,2016-05-01
9830,9830,9830,9830,9830,9830,9830,9830,9830,9830,12268,2016-04-14,,,
9831,9831,9831,9831,9831,9831,9831,9831,9831,9831,12269,2016-04-15,2016-04-28,2016-05-14,2016-05-14
9832,9832,9832,9832,9832,9832,9832,9832,9832,9832,12270,2016-04-16,2016-05-01,2016-05-16,2016-05-16
9833,9833,9833,9833,9833,9833,9833,9833,9833,9833,12271,2016-04-17,,,
9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,12273,2016-04-19,2016-05-10,2016-05-29,2016-05-29
9835,9835,9835,9835,9835,9835,9835,9835,9835,9835,12274,2016-04-20,2016-06-05,,
9836,9836,9836,9836,9836,9836,9836,9836,9836,9836,12275,2016-04-21,,,
9837,9837,9837,9837,9837,9837,9837,9837,9837,9837,12276,2016-04-22,2016-05-15,2016-06-13,2016-06-13
9838,9838,9838,9838,9838,9838,9838,9838,9838,9838,12277,2016-04-23,2016-05-04,2016-05-29,2016-05-29
9839,9839,9839,9839,9839,9839,9839,9839,9839,9839,12278,2016-04-24,2016-05-29,,
9840,9840,9840,9840,9840,9840,9840,9840,9840,9840,12279,2016-04-25,2016-05-11,2016-05-11,2016-05-11
9841,9841,9841,9841,9841,9841,9841,9841,9841,9841,12281,2016-04-27,2016-05-31,,
9842,9842,9842,9842,9842,9842,9842,9842,9842,9842,12283,2016-04-29,2016-05-26,2016-06-15,2016-06-15
9843,9843,9843,9843,9843,9843,9843,9843,9843,9843,12284,2016-04-30,2016-06-10,,
9844,9844,9844,9844,9844,9844,9844,9844,9844,9844,12285,2016-05-01,2016-06-14,,
9845,9845,9845,9845,9845,9845,9845,9845,9845,9845,12286,2016-05-02,,,
9846,9846,9846,9846,9846,9846,9846,9846,9846,9846,12287,2016-05-03,,,
9847,9847,9847,9847,9847,9847,9847,9847,9847,9847,12289,2016-05-05,,,
9848,9848,9848,9848,9848,9848,9848,9848,9848,9848,12290,2016-05-06,2016-05-21,2016-05-21,2016-05-21
9849,9849,9849,9849,9849,9849,9849,9849,9849,9849,12291,2016-05-07,,,
9850,9850,9850,9850,9850,9850,9850,9850,9850,9850,12292,2016-05-08,,,
9851,9851,9851,9851,9851,9851,9851,9851,9851,9851,12293,2016-05-09,2016-06-01,,
9852,9852,9852,9852,9852,9852,9852,9852,9852,9852,12294,2016-05-10,2016-05-22,2016-06-15,2016-06-15
9853,9853,9853,9853,9853,9853,9853,9853,9853,9853,12295,2016-05-11,,,
9854,9854,9854,9854,9854,9854,9854,9854,9854,9854,12297,2016-05-13,,,
9855,9855,9855,9855,9855,9855,9855,9855,9855,9855,12298,2016-05-14,2016-06-05,,
9856,9856,9856,9856,9856,9856,9856,9856,9856,9856,12299,2016-05-15,,,
9857,9857,9857,9857,9857,9857,9857,9857,9857,9857,12301,2016-05-17,,,
9858,9858,9858,9858,9858,9858,9858,9858,9858,9858,12302,2016-05-18,,,
9859,9859,9859,9859,9859,9859,9859,9859,9859,9859,12303,2016-05-19,2016-06-04,,
9860,9860,9860,9860,9860,9860,9860,9860,9860,9860,12304,2016-05-20,,,
9861,9861,9861,9861,9861,9861,9861,9861,9861,9861,12305,2016-05-21,2016-06-09,,
9862,9862,9862,9862,9862,9862,9862,9862,9862,9862,12306,2016-05-22,,,
9863,9863,9863,9863,9863,9863,9863,9863,9863,9863,12307,2016-05-23,,,
9864,9864,9864,9864,9864,9864,9864,9864,9864,9864,12308,2016-05-24,,,
9865,9865,9865,9865,9865,9865,9865,9865,9865,9865,12309,2016-05-25,,,
9866,9866,9866,9866,9866,9866,9866,9866,9866,9866,12310,2016-05-26,,,
9867,9867,9867,9867,9867,9867,9867,9867,9867,9867,12311,2016-05-27,,,
9868,9868,9868,9868,9868,9868,9868,9868,9868,9868,12312,2016-05-28,,,
9869,9869,9869,9869,9869,9869,9869,9869,9869,9869,12313,2016-05-29,2016-06-09,,
9870,9870,9870,9870,9870,9870,9870,9870,9870,9870,12314,2016-05-30,,,
9871,9871,9871,9871,9871,9871,9871,9871,9871,9871,12315,2016-05-31,,,
9872,9872,9872,9872,9872,9872,9872,9872,9872,9872,12316,2016-06-01,2016-06-15,,
9873,9873,9873,9873,9873,9873,9873,9873,9873,9873,12317,2016-06-02,,,
9874,9874,9874,9874,9874,9874,9874,9874,9874,9874,12318,2016-06-03,,,
9875,9875,9875,9875,9875,9875,9875,9875,9875,9875,12319,2016-06-04,,,
9876,9876,9876,9876,9876,9876,9876,9876,9876,9876,12320,2016-06-05,2016-06-06,,
9877,9877,9877,9877,9877,9877,9877,9877,9877,9877,12321,2016-06-06,,,
9878,9878,9878,9878,9878,9878,9878,9878,9878,9878,12322,2016-06-07,,,
9879,9879,9879,9879,9879,9879,9879,9879,9879,9879,12323,2016-06-08,,,
9880,9880,9880,9880,9880,9880,9880,9880,9880,9880,12324,2016-06-09,2016-06-12,,
9881,9881,9881,9881,9881,9881,9881,9881,9881,9881,12325,2016-06-10,,,
9882,9882,9882,9882,9882,9882,9882,9882,9882,9882,12326,2016-06-11,,,
9883,9883,9883,9883,9883,9883,9883,9883,9883,9883,12327,2016-06-12,,,
9884,9884,9884,9884,9884,9884,9884,9884,9884,9884,12329,2016-06-14,,,
9885,9885,9885,9885,9885,9885,9885,9885,9885,9885,12330,2016-06-15,,,
9886,9886,9886,9886,9886,9886,9886,9886,9886,9886,12331,2016-01-03,2016-02-07,2016-03-06,2016-03-06
9887,9887,9887,9887,9887,9887,9887,9887,9887,9887,12332,2016-01-04,2016-02-14,2016-02-23,2016-02-23
9888,9888,9888,9888,9888,9888,9888,9888,9888,9888,12334,2016-01-06,2016-02-13,2016-02-26,2016-02-26
9889,9889,9889,9889,9889,9889,9889,9889,9889,9889,12336,2016-01-08,2016-02-29,2016-03-19,2016-03-19
9890,9890,9890,9890,9890,9890,9890,9890,9890,9890,12337,2016-01-09,,,
9891,9891,9891,9891,9891,9891,9891,9891,9891,9891,12339,2016-01-11,,,
9892,9892,9892,9892,9892,9892,9892,9892,9892,9892,12340,2016-01-12,,,
9893,9893,9893,9893,9893,9893,9893,9893,9893,9893,12341,2016-01-13,2016-03-17,2016-04-06,2016-04-22
9894,9894,9894,9894,9894,9894,9894,9894,9894,9894,12343,2016-01-15,,,
9895,9895,9895,9895,9895,9895,9895,9895,9895,9895,12345,2016-01-17,2016-02-25,2016-02-25,2016-02-25
9896,9896,9896,9896,9896,9896,9896,9896,9896,9896,12346,2016-01-18,2016-02-27,2016-04-05,2016-04-05
9897,9897,9897,9897,9897,9897,9897,9897,9897,9897,12347,2016-01-19,,,
9898,9898,9898,9898,9898,9898,9898,9898,9898,9898,12348,2016-01-20,2016-02-11,2016-02-11,2016-02-11
9899,9899,9899,9899,9899,9899,9899,9899,9899,9899,12349,2016-01-21,2016-01-29,2016-01-29,2016-01-29
9900,9900,9900,9900,9900,9900,9900,9900,9900,9900,12350,2016-01-22,,,
9901,9901,9901,9901,9901,9901,9901,9901,9901,9901,12353,2016-01-25,2016-02-25,2016-02-25,2016-02-25
9902,9902,9902,9902,9902,9902,9902,9902,9902,9902,12354,2016-01-26,2016-02-25,2016-03-23,2016-03-23
9903,9903,9903,9903,9903,9903,9903,9903,9903,9903,12355,2016-01-27,,,
9904,9904,9904,9904,9904,9904,9904,9904,9904,9904,12356,2016-01-28,2016-01-30,2016-02-22,2016-03-15
9905,9905,9905,9905,9905,9905,9905,9905,9905,9905,12358,2016-01-30,2016-03-21,2016-04-09,2016-04-10
9906,9906,9906,9906,9906,9906,9906,9906,9906,9906,12359,2016-01-31,2016-03-04,2016-03-04,2016-03-04
9907,9907,9907,9907,9907,9907,9907,9907,9907,9907,12360,2016-02-01,2016-02-22,2016-03-21,2016-03-21
9908,9908,9908,9908,9908,9908,9908,9908,9908,9908,12361,2016-02-02,2016-03-07,2016-04-25,2016-05-07
9909,9909,9909,9909,9909,9909,9909,9909,9909,9909,12363,2016-02-04,2016-02-22,2016-04-05,2016-04-19
9910,9910,9910,9910,9910,9910,9910,9910,9910,9910,12364,2016-02-05,,,
9911,9911,9911,9911,9911,9911,9911,9911,9911,9911,12365,2016-02-06,2016-03-17,2016-04-14,2016-04-14
9912,9912,9912,9912,9912,9912,9912,9912,9912,9912,12366,2016-02-07,2016-02-25,2016-04-04,2016-04-17
9913,9913,9913,9913,9913,9913,9913,9913,9913,9913,12367,2016-02-08,,,
